OBS,mstatus,value
938,MALE_MAR_or_WID,1
939,MALE_MAR_or_WID,0
940,MALE_MAR_or_WID,0
941,MALE_MAR_or_WID,0
942,MALE_MAR_or_WID,0
943,MALE_MAR_or_WID,0
944,MALE_MAR_or_WID,0
945,MALE_MAR_or_WID,0
946,MALE_MAR_or_WID,0
947,MALE_MAR_or_WID,0
948,MALE_MAR_or_WID,0
949,MALE_MAR_or_WID,1
950,MALE_MAR_or_WID,0
951,MALE_MAR_or_WID,1
952,MALE_MAR_or_WID,0
953,MALE_MAR_or_WID,0
954,MALE_MAR_or_WID,0
955,MALE_MAR_or_WID,0
956,MALE_MAR_or_WID,0
957,MALE_MAR_or_WID,0
958,MALE_MAR_or_WID,0
959,MALE_MAR_or_WID,0
960,MALE_MAR_or_WID,0
961,MALE_MAR_or_WID,1
962,MALE_MAR_or_WID,0
963,MALE_MAR_or_WID,0
964,MALE_MAR_or_WID,0
965,MALE_MAR_or_WID,1
966,MALE_MAR_or_WID,0
967,MALE_MAR_or_WID,0
968,MALE_MAR_or_WID,0
969,MALE_MAR_or_WID,1
970,MALE_MAR_or_WID,0
971,MALE_MAR_or_WID,0
972,MALE_MAR_or_WID,0
973,MALE_MAR_or_WID,0
974,MALE_MAR_or_WID,0
975,MALE_MAR_or_WID,0
976,MALE_MAR_or_WID,0
977,MALE_MAR_or_WID,0
978,MALE_MAR_or_WID,0
979,MALE_MAR_or_WID,0
980,MALE_MAR_or_WID,1
981,MALE_MAR_or_WID,0
982,MALE_MAR_or_WID,0
983,MALE_MAR_or_WID,0
984,MALE_MAR_or_WID,0
985,MALE_MAR_or_WID,0
986,MALE_MAR_or_WID,0
987,MALE_MAR_or_WID,0
988,MALE_MAR_or_WID,0
989,MALE_MAR_or_WID,0
990,MALE_MAR_or_WID,0
991,MALE_MAR_or_WID,0
992,MALE_MAR_or_WID,0
993,MALE_MAR_or_WID,1
994,MALE_MAR_or_WID,0
995,MALE_MAR_or_WID,0
996,MALE_MAR_or_WID,0
997,MALE_MAR_or_WID,0
998,MALE_MAR_or_WID,0
999,MALE_MAR_or_WID,0
1000,MALE_MAR_or_WID,0
